min_timestamp,tag_grouping,opportunity_uuid,message,direction,application_date_c,bgc_conversion_7d,full_conversion,task_row_count,total_task_count,bucket
2025-04-07 16:35:15.000000 UTC,AnD,47177bbe-d058-48ae-abc6-27f16fad1f99,"Here are those tips for delivery:

Pro-tip #1: Check the schedule & map often. 11:30am and 5:30pm are two of the best times to look.

Pro-tip #2: Dash by top restaurants to get more orders. Search """"DoorDash Restaurants"""" on Google Maps to see nearby partner restaurants.

Pro-tip #3: Drive to the red areas to Dash Now! If you miss the schedule, this is where you'll find the most deliveries.

Pro-tip #4: Schedules are released 5 days in advance at midnight.

This will help you to secure slots for the lunch & dinner rushes. Text / call me here if you have questions! Good luck dashing.",Outbound,2025-03-31,True,True,3,3,TSI-WN-001
2025-04-04 16:44:31.000000 UTC,AnD,47476b35-dd3e-4f95-9a20-827fd340d555,Hi María! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,Outbound,2017-10-02,True,False,1,3,TSI-WN-001
2025-04-04 16:44:31.000000 UTC,AnD,47476b35-dd3e-4f95-9a20-827fd340d555,"Hey María, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2017-10-02,True,False,2,3,TSI-WN-001
2025-04-04 16:44:31.000000 UTC,AnD,47476b35-dd3e-4f95-9a20-827fd340d555,"Hi María, following up on my last text. Your area has been busy recently! Are you still interested in working with DoorDash? -Alex",Outbound,2017-10-02,True,False,3,3,TSI-WN-001
2025-02-10 17:33:53.000000 UTC,AnD,47a51a79-cb89-488a-ad69-9e4ad6318593,day,Inbound,2025-01-31,False,True,1,8,TSI-WN-001
2025-02-10 17:33:53.000000 UTC,AnD,47a51a79-cb89-488a-ad69-9e4ad6318593,whats the limit i can make in a dat,Inbound,2025-01-31,False,True,2,8,TSI-WN-001
2025-02-10 17:33:53.000000 UTC,AnD,47a51a79-cb89-488a-ad69-9e4ad6318593,There is no limit,Outbound,2025-01-31,False,True,3,8,TSI-WN-001
2025-02-10 17:33:53.000000 UTC,AnD,47a51a79-cb89-488a-ad69-9e4ad6318593,"Hey, this is Alex, just checking in! How did those dashes go?",Outbound,2025-01-31,False,True,4,8,TSI-WN-001
2025-02-10 17:33:53.000000 UTC,AnD,47a51a79-cb89-488a-ad69-9e4ad6318593,how many times can i access the money within the day,Inbound,2025-01-31,False,True,5,8,TSI-WN-001
2025-02-10 17:33:53.000000 UTC,AnD,47a51a79-cb89-488a-ad69-9e4ad6318593,"Oh okay! No worries, Do you have any questions before you start?",Outbound,2025-01-31,False,True,6,8,TSI-WN-001
2025-02-10 17:33:53.000000 UTC,AnD,47a51a79-cb89-488a-ad69-9e4ad6318593,"Hey taylor, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-01-31,False,True,7,8,TSI-WN-001
2025-02-10 17:33:53.000000 UTC,AnD,47a51a79-cb89-488a-ad69-9e4ad6318593,"ive been on vacation, im starting tmr",Inbound,2025-01-31,False,True,8,8,TSI-WN-001
2025-04-23 16:58:16.000000 UTC,AnD,48c6bf50-6792-4991-8354-9bff887617dd,"Hey Destiny, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-04-17,True,True,1,4,TSI-WN-001
2025-04-23 16:58:16.000000 UTC,AnD,48c6bf50-6792-4991-8354-9bff887617dd,Yes,Inbound,2025-04-17,True,True,2,4,TSI-WN-001
2025-04-23 16:58:16.000000 UTC,AnD,48c6bf50-6792-4991-8354-9bff887617dd,Amazing!! So glad to hear it! Do you have 15-20 minutes to try a dash today or tomorrow? I want to make sure your first dash goes well.,Outbound,2025-04-17,True,True,3,4,TSI-WN-001
2025-04-23 16:58:16.000000 UTC,AnD,48c6bf50-6792-4991-8354-9bff887617dd,"Hi Destiny, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Outbound,2025-04-17,True,True,4,4,TSI-WN-001
2025-02-14 17:39:49.000000 UTC,AnD,491bed3d-30d3-462f-9765-e66f2fa18a7f,Enjoy your vacation :),Outbound,2025-02-07,True,True,1,3,TSI-WN-001
2025-02-14 17:39:49.000000 UTC,AnD,491bed3d-30d3-462f-9765-e66f2fa18a7f,"Hey Juan, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-02-07,True,True,2,3,TSI-WN-001
2025-02-14 17:39:49.000000 UTC,AnD,491bed3d-30d3-462f-9765-e66f2fa18a7f,im had to leave for vacation to other country ill be back preety soon this days and ill be ready to dash,Inbound,2025-02-07,True,True,3,3,TSI-WN-001
2025-05-07 16:32:19.000000 UTC,AnD,4947ec08-dda7-437c-bafb-d81c750b69f1,pretty good thanks,Inbound,2023-06-12,False,False,1,7,TSI-WN-001
2025-05-07 16:32:19.000000 UTC,AnD,4947ec08-dda7-437c-bafb-d81c750b69f1,yes,Inbound,2023-06-12,False,False,2,7,TSI-WN-001
2025-05-07 16:32:19.000000 UTC,AnD,4947ec08-dda7-437c-bafb-d81c750b69f1,i completed one about 15 minutes ago,Inbound,2023-06-12,False,False,3,7,TSI-WN-001
2025-05-07 16:32:19.000000 UTC,AnD,4947ec08-dda7-437c-bafb-d81c750b69f1,"Hey Kimora, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2023-06-12,False,False,4,7,TSI-WN-001
2025-05-07 16:32:19.000000 UTC,AnD,4947ec08-dda7-437c-bafb-d81c750b69f1,"Great! It takes about 24 hours for everything to reflect on my side, but how did everything go for you?",Outbound,2023-06-12,False,False,5,7,TSI-WN-001
2025-05-07 16:32:19.000000 UTC,AnD,4947ec08-dda7-437c-bafb-d81c750b69f1,No worries. We want to make sure your first delivery goes smoothly so we can send your free gift once it's complete. Can you complete at least your first delivery today or tomorrow?.,Outbound,2023-06-12,False,False,6,7,TSI-WN-001
2025-05-07 16:32:19.000000 UTC,AnD,4947ec08-dda7-437c-bafb-d81c750b69f1,"Hi Kimora, following up on my last text. Your area has been busy recently! Are you still interested in working with DoorDash? -Alex",Outbound,2023-06-12,False,False,7,7,TSI-WN-001
2025-01-21 17:32:40.000000 UTC,AnD,49f33584-3ee1-4c1e-9190-92f635db46eb,"Hi Ryan, you're all set to start delivering with DoorDash. Open the app and start earning today! Reply 'STOP' to opt out",Outbound,2019-08-03,False,,1,3,TSI-WN-001
2025-01-21 17:32:40.000000 UTC,AnD,49f33584-3ee1-4c1e-9190-92f635db46eb,"Hi Ryan, following up on my last text. Your area has been busy recently! Are you still interested in working with DoorDash? -Alex",Outbound,2019-08-03,False,,2,3,TSI-WN-001
2025-01-21 17:32:40.000000 UTC,AnD,49f33584-3ee1-4c1e-9190-92f635db46eb,"Hey Ryan, it's Alex, I called earlier about your DoorDash Account because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2019-08-03,False,,3,3,TSI-WN-001
2025-03-31 16:34:34.000000 UTC,AnD,4a5eec9e-7e51-43dc-ad1c-2918241a437d,Sounds Great!,Outbound,2025-03-26,True,,1,18,TSI-WN-001
2025-03-31 16:34:34.000000 UTC,AnD,4a5eec9e-7e51-43dc-ad1c-2918241a437d,I strongly recommend getting your 1st dash complete ASAP so DoorDash can send your welcome kit (Red DoorDash Card & Hot Bag) these items will give you more delivery options allowing you to potentially receive a substantially higher percentage of orders when you dash so you can maximize your earnings!,Outbound,2025-03-26,True,,2,18,TSI-WN-001
2025-03-31 16:34:34.000000 UTC,AnD,4a5eec9e-7e51-43dc-ad1c-2918241a437d,"Hi Amanda, good luck on your first dashes today! Reach out if you have any questions before starting. While Dashing, you can also use in-app support :)",Outbound,2025-03-26,True,,3,18,TSI-WN-001
2025-03-31 16:34:34.000000 UTC,AnD,4a5eec9e-7e51-43dc-ad1c-2918241a437d,"PRO TIPS:
1.) You can schedule yourself to get priority, but it's not required!!! The schedule updates everyday @ midnight
2.) Peak times are around 11-2 and 5-9 and typically are the best times to ""Dash Now""
3.) Your orders are based on location, make sure to hang out by lots of restaurants. Hotspots can be competitive!
4.) Here is a video to walk you through your first delivery: https://help.doordash.com/dashers/s/article/New-Dasher-Roadmap.",Outbound,2025-03-26,True,,4,18,TSI-WN-001
2025-03-31 16:34:34.000000 UTC,AnD,4a5eec9e-7e51-43dc-ad1c-2918241a437d,"I appreciate your patience, Amanda. There might have been a glitch in the Dasher App. I'm sorry you had an issue with your first deliveries. Have you tried to log out of your account and log back in there might have been a update needed as well! How about giving it another shot this weekend during peak times and see what happens?!",Outbound,2025-03-26,True,,5,18,TSI-WN-001
2025-03-31 16:34:34.000000 UTC,AnD,4a5eec9e-7e51-43dc-ad1c-2918241a437d,That's great to hear! 🚗💨 Can you schedule your first dash for tomorrow?,Outbound,2025-03-26,True,,6,18,TSI-WN-001
2025-03-31 16:34:34.000000 UTC,AnD,4a5eec9e-7e51-43dc-ad1c-2918241a437d,Got it! The rodeo sounds fun!,Outbound,2025-03-26,True,,7,18,TSI-WN-001
2025-03-31 16:34:34.000000 UTC,AnD,4a5eec9e-7e51-43dc-ad1c-2918241a437d,"I understand your frustration, Amanda. The app can sometimes show orders that are already completed. Are you open to trying again during peak hours? It usually gets busier then!",Outbound,2025-03-26,True,,8,18,TSI-WN-001
2025-03-31 16:34:34.000000 UTC,AnD,4a5eec9e-7e51-43dc-ad1c-2918241a437d,"Yes, I explained that to you already in a previous message.",Inbound,2025-03-26,True,,9,18,TSI-WN-001
2025-03-31 16:34:34.000000 UTC,AnD,4a5eec9e-7e51-43dc-ad1c-2918241a437d,"I plan to begin this week, thanks for checking in!",Inbound,2025-03-26,True,,10,18,TSI-WN-001
2025-03-31 16:34:34.000000 UTC,AnD,4a5eec9e-7e51-43dc-ad1c-2918241a437d,"I haven't tried that, but absolutely can",Inbound,2025-03-26,True,,11,18,TSI-WN-001
2025-03-31 16:34:34.000000 UTC,AnD,4a5eec9e-7e51-43dc-ad1c-2918241a437d,I'm working the rodeo this weekend,Inbound,2025-03-26,True,,12,18,TSI-WN-001
2025-03-31 16:34:34.000000 UTC,AnD,4a5eec9e-7e51-43dc-ad1c-2918241a437d,"Yes, I'll be dashing on Sunday",Inbound,2025-03-26,True,,13,18,TSI-WN-001
2025-03-31 16:34:34.000000 UTC,AnD,4a5eec9e-7e51-43dc-ad1c-2918241a437d,"Hey Amanda, I remember you were headed out dashing a few days back, but I saw you never completed any deliveries. Did plans change?",Outbound,2025-03-26,True,,14,18,TSI-WN-001
2025-03-31 16:34:34.000000 UTC,AnD,4a5eec9e-7e51-43dc-ad1c-2918241a437d,"Exciting times ahead! You're all set to Dash! Can you fit in your first delivery this weekend? Events are happening, and it's a great chance to earn! .",Outbound,2025-03-26,True,,15,18,TSI-WN-001
2025-03-31 16:34:34.000000 UTC,AnD,4a5eec9e-7e51-43dc-ad1c-2918241a437d,"Hey Amanda, Just a heads up! This weekend is going to be BIG lots of money to be made form all the events going on. I don't want you to miss out!",Outbound,2025-03-26,True,,16,18,TSI-WN-001
2025-03-31 16:34:34.000000 UTC,AnD,4a5eec9e-7e51-43dc-ad1c-2918241a437d,I tried dashing the other day and it was complete BS. Not sure I'll continue with it. I had picked up a dash and I drove all the way to the pizza place only to find out someone already picked it up and delivered it. That's inefficient at its finest.,Inbound,2025-03-26,True,,17,18,TSI-WN-001
2025-03-31 16:34:34.000000 UTC,AnD,4a5eec9e-7e51-43dc-ad1c-2918241a437d,"Hey Amanda, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-03-26,True,,18,18,TSI-WN-001
2025-05-01 16:33:51.000000 UTC,AnD,4a9631f8-9b93-4786-ade3-e06565c41843,"PRO TIPS:
1.) You can schedule yourself to get priority, but it's not required!!! The schedule updates everyday @ midnight 
2.) Peak times are around 11-2 and 5-9 and typically are the best times to ""Dash Now"" 
3.) Your orders are based on location, make sure to hang out by lots of restaurants. Hotspots can be competitive!
4.) Here is a video to walk you through your first delivery: https://help.doordash.com/dashers/s/article/New-Dasher-Roadmap",Outbound,2025-01-09,False,False,1,6,TSI-WN-001
2025-05-01 16:33:51.000000 UTC,AnD,4a9631f8-9b93-4786-ade3-e06565c41843,"Hi blayne, good luck on your first dashes today! Reach out if you have any questions before starting. While Dashing, you can also use in-app support :)",Outbound,2025-01-09,False,False,2,6,TSI-WN-001
2025-05-01 16:33:51.000000 UTC,AnD,4a9631f8-9b93-4786-ade3-e06565c41843,"Hi Blayne, it seems that we lost connection. Just following up—were you able to complete your first dash, or are you planning to start this week? Text me back, and I'll be happy to help you find the best time for you to start! -Mike with DoorDash",Outbound,2025-01-09,False,False,3,6,TSI-WN-001
2025-05-01 16:33:51.000000 UTC,AnD,4a9631f8-9b93-4786-ade3-e06565c41843,"Hey blayne, Mike with DoorDash here, it was a pleasure speaking with you! Excited for you to start earning flexible income to help with bills and groceries .. Good Luck on your first few deliveries this weekend, and feel free to reach out if you need anything!",Outbound,2025-01-09,False,False,4,6,TSI-WN-001
2025-05-01 16:33:51.000000 UTC,AnD,4a9631f8-9b93-4786-ade3-e06565c41843,"Hey blayne, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-01-09,False,False,5,6,TSI-WN-001
2025-05-01 16:33:51.000000 UTC,AnD,4a9631f8-9b93-4786-ade3-e06565c41843,"Hi blayne, this is Mike from the DoorDash Onboarding team. I understand you might've been busy during our last call—no worries! If there's a better time to reach you, just let me know. You can also text me any questions you have about DoorDash, and I'll be happy to help so we can find a good day to schedule your first dash.",Outbound,2025-01-09,False,False,6,6,TSI-WN-001
2025-04-04 16:46:51.000000 UTC,AnD,4aa673b6-dd91-4589-895b-0972f3bad89a,"Hi Erin, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Outbound,2025-03-27,True,,1,3,TSI-WN-001
2025-04-04 16:46:51.000000 UTC,AnD,4aa673b6-dd91-4589-895b-0972f3bad89a,Hi Erin! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,Outbound,2025-03-27,True,,2,3,TSI-WN-001
2025-04-04 16:46:51.000000 UTC,AnD,4aa673b6-dd91-4589-895b-0972f3bad89a,"Hey Erin, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-03-27,True,,3,3,TSI-WN-001
2025-03-04 17:39:55.000000 UTC,AnD,4ad2104e-d850-4f3e-9666-e70ade5b9898,"Hey Reynaldo, it's Alex, I called earlier about your DoorDash Account because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2024-04-23,False,False,1,3,TSI-WN-001
2025-03-04 17:39:55.000000 UTC,AnD,4ad2104e-d850-4f3e-9666-e70ade5b9898,"Hi Reynaldo, you're all set to start delivering with DoorDash. Open the app and start earning today! Reply 'STOP' to opt out",Outbound,2024-04-23,False,False,2,3,TSI-WN-001
2025-03-04 17:39:55.000000 UTC,AnD,4ad2104e-d850-4f3e-9666-e70ade5b9898,"Hi Reynaldo, following up on my last text. Your area has been busy recently! Are you still interested in working with DoorDash? -Alex",Outbound,2024-04-23,False,False,3,3,TSI-WN-001
2025-05-22 16:24:43.000000 UTC,AnD,4b8c1e9c-e588-45dd-844a-0ca484f8ab8e,"Hey Nathan, it's Alex from DoorDash. I called earlier to see if anything is holding you back from making your first delivery. If you don't want to hear from me just reply stop, but is there anything I can help you with to get out there?",Outbound,2025-05-16,True,,1,3,TSI-WN-001
2025-05-22 16:24:43.000000 UTC,AnD,4b8c1e9c-e588-45dd-844a-0ca484f8ab8e,Hi Nathan! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,Outbound,2025-05-16,True,,2,3,TSI-WN-001
2025-05-22 16:24:43.000000 UTC,AnD,4b8c1e9c-e588-45dd-844a-0ca484f8ab8e,"Hi Nathan, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Outbound,2025-05-16,True,,3,3,TSI-WN-001
2025-04-22 16:48:40.000000 UTC,AnD,4bc38091-6a62-4b74-9376-9d3bc915f0ef,"Here is extra help on how to dash, schedule and operate the app.
Dash Now
https://www.youtube.com/watch?v=Lc8HcUjY40w
How to schedule
https://www.youtube.com/watch?v=lv_9x9xofzY
How to navigate the app
https://www.youtube.com/watch?v=DRnepDX1Fsw",Outbound,2025-04-17,True,,1,7,TSI-WN-001
2025-04-22 16:48:40.000000 UTC,AnD,4bc38091-6a62-4b74-9376-9d3bc915f0ef,I am interested but I do not live in a populated area and I signed up for those days I am in an area with door dash available. I am a full time teacher and hope to do this more over the summer and when I am available until then. Thank you for reaching out. I am excited to get started.,Inbound,2025-04-17,True,,2,7,TSI-WN-001
2025-04-22 16:48:40.000000 UTC,AnD,4bc38091-6a62-4b74-9376-9d3bc915f0ef,"Pro-tip #1: Scheduling is optional. Drive to the red areas and tap on Dash Now! This is where you'll start receiving deliveries.
Pro-tip #2: Check the map often. 11:30am and 5:30pm are two of the best times to look.
Pro-tip #3: Dash by top restaurants and fast food places to get more orders. (McDonalds, Wendy's)
Pro-tip #4: If you would like to schedule a dash, check the app just after midnight (12:01am) to check for the newest schedule release
Pro-tip #5: Avoid sitting at hot spots! They are often over saturated with Dashers. But stay in the red zones!
Here is a tutorial to help you with your dashes. :) https://help.doordash.com/dashers/s/article/New-Dasher-Roadmap?language=en_US",Outbound,2025-04-17,True,,3,7,TSI-WN-001
2025-04-22 16:48:40.000000 UTC,AnD,4bc38091-6a62-4b74-9376-9d3bc915f0ef,"Hey Tricia, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-04-17,True,,4,7,TSI-WN-001
2025-04-22 16:48:40.000000 UTC,AnD,4bc38091-6a62-4b74-9376-9d3bc915f0ef,"Hey Tricia, this is Eugene over with DoorDash. Wanted to check in and see when you can try out your first dashes? Let me know when you can, thank you have a great day!",Outbound,2025-04-17,True,,5,7,TSI-WN-001
2025-04-22 16:48:40.000000 UTC,AnD,4bc38091-6a62-4b74-9376-9d3bc915f0ef,No problem at all!,Outbound,2025-04-17,True,,6,7,TSI-WN-001
2025-04-22 16:48:40.000000 UTC,AnD,4bc38091-6a62-4b74-9376-9d3bc915f0ef,So helpful. Thank you.,Inbound,2025-04-17,True,,7,7,TSI-WN-001
2025-05-16 17:53:55.000000 UTC,AnD,4be38cd0-a0a3-47ce-9279-d8c6fbc0d79f,Hi Natalie! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,Outbound,2025-05-09,True,True,1,3,TSI-WN-001
2025-05-16 17:53:55.000000 UTC,AnD,4be38cd0-a0a3-47ce-9279-d8c6fbc0d79f,"Hi Natalie, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Outbound,2025-05-09,True,True,2,3,TSI-WN-001
2025-05-16 17:53:55.000000 UTC,AnD,4be38cd0-a0a3-47ce-9279-d8c6fbc0d79f,"Hey Natalie, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-05-09,True,True,3,3,TSI-WN-001
2025-05-19 16:32:58.000000 UTC,AnD,4cbfc15b-2197-4290-8fc9-73673a0be179,"Hey Kristy, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-05-14,True,,1,7,TSI-WN-001
2025-05-19 16:32:58.000000 UTC,AnD,4cbfc15b-2197-4290-8fc9-73673a0be179,Hey Kristy! Last holiday weekend I had dashers making some big cash for the bonuses. Personally hoping to pay off some debt with this week! do you have 15-30 minutes to try a dash tonight or tomorrow? I want to make sure your first dash goes well,Outbound,2025-05-14,True,,2,7,TSI-WN-001
2025-05-19 16:32:58.000000 UTC,AnD,4cbfc15b-2197-4290-8fc9-73673a0be179,My schedule is not lining up yet... once I get situated I'll be able to Dash,Inbound,2025-05-14,True,,3,7,TSI-WN-001
2025-05-19 16:32:58.000000 UTC,AnD,4cbfc15b-2197-4290-8fc9-73673a0be179,no worries at all! just work chaos or school? When did you originally plan for DoorDash to fit in with your schedule?,Outbound,2025-05-14,True,,4,7,TSI-WN-001
2025-05-19 16:32:58.000000 UTC,AnD,4cbfc15b-2197-4290-8fc9-73673a0be179,"I also dash on the weekends, tends to be the best time for them! evenings are also great, this weekend should be ESPECIALLY busy as a heads up. I also know for me I aim for about 200$ to help with groceries, keeps me from crying at the check out! did you have an amount in mind to help out? what made you add on dashing to your full time?",Outbound,2025-05-14,True,,5,7,TSI-WN-001
2025-05-19 16:32:58.000000 UTC,AnD,4cbfc15b-2197-4290-8fc9-73673a0be179,Work chaos,Inbound,2025-05-14,True,,6,7,TSI-WN-001
2025-05-19 16:32:58.000000 UTC,AnD,4cbfc15b-2197-4290-8fc9-73673a0be179,Evening and weekends,Inbound,2025-05-14,True,,7,7,TSI-WN-001
2025-05-20 16:33:16.000000 UTC,AnD,4ce4b4d5-9946-4f74-a9c7-44b32f54a1cd,"Hi Sherrie, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Outbound,2025-05-15,True,,1,3,TSI-WN-001
2025-05-20 16:33:16.000000 UTC,AnD,4ce4b4d5-9946-4f74-a9c7-44b32f54a1cd,Hi Sherrie! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,Outbound,2025-05-15,True,,2,3,TSI-WN-001
2025-05-20 16:33:16.000000 UTC,AnD,4ce4b4d5-9946-4f74-a9c7-44b32f54a1cd,"Hey Sherrie, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2025-05-15,True,,3,3,TSI-WN-001
2025-05-16 17:47:22.000000 UTC,AnD,4d720591-a49c-4b82-9e7a-ef3d0e349848,"Ok, thanks",Inbound,2025-05-10,True,True,1,12,TSI-WN-001
2025-05-16 17:47:22.000000 UTC,AnD,4d720591-a49c-4b82-9e7a-ef3d0e349848,Where does the money go to I made I accidentally exit out of it but back in but my money I made is gone,Inbound,2025-05-10,True,True,2,12,TSI-WN-001
2025-05-16 17:47:22.000000 UTC,AnD,4d720591-a49c-4b82-9e7a-ef3d0e349848,Yes sorry haven't been able to yet,Inbound,2025-05-10,True,True,3,12,TSI-WN-001
2025-05-16 17:47:22.000000 UTC,AnD,4d720591-a49c-4b82-9e7a-ef3d0e349848,Started today,Inbound,2025-05-10,True,True,4,12,TSI-WN-001
2025-05-16 17:47:22.000000 UTC,AnD,4d720591-a49c-4b82-9e7a-ef3d0e349848,Awesome! How did it go?,Outbound,2025-05-10,True,True,5,12,TSI-WN-001
2025-05-16 17:47:22.000000 UTC,AnD,4d720591-a49c-4b82-9e7a-ef3d0e349848,"No worries, What got you interested in dashing?",Outbound,2025-05-10,True,True,6,12,TSI-WN-001
2025-05-16 17:47:22.000000 UTC,AnD,4d720591-a49c-4b82-9e7a-ef3d0e349848,"Hi Ciera, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Outbound,2025-05-10,True,True,7,12,TSI-WN-001
2025-05-16 17:47:22.000000 UTC,AnD,4d720591-a49c-4b82-9e7a-ef3d0e349848,It is not gone. Check in the earnings tab the same icon is in the top right corner press that and you will see where that money is going.,Outbound,2025-05-10,True,True,8,12,TSI-WN-001
2025-05-16 17:47:22.000000 UTC,AnD,4d720591-a49c-4b82-9e7a-ef3d0e349848,"no worries Here are my Pro Tips: Busiest times are 11-2 & 5-9, schedules are released at 12am, Red Areas=Dash Now & dashing by top national chains should help you receive more orders! What day did you have in mind for that first dash?",Outbound,2025-05-10,True,True,9,12,TSI-WN-001
2025-05-16 17:47:22.000000 UTC,AnD,4d720591-a49c-4b82-9e7a-ef3d0e349848,Ok thank you and I'm not sure yet I'll let you know,Inbound,2025-05-10,True,True,10,12,TSI-WN-001
2025-05-16 17:47:22.000000 UTC,AnD,4d720591-a49c-4b82-9e7a-ef3d0e349848,I've only had two so far,Inbound,2025-05-10,True,True,11,12,TSI-WN-001
2025-05-16 17:47:22.000000 UTC,AnD,4d720591-a49c-4b82-9e7a-ef3d0e349848,"Hey Ciera, it's Alex from DoorDash. I called earlier to see if anything is holding you back from making your first delivery. If you don't want to hear from me just reply stop, but is there anything I can help you with to get out there?",Outbound,2025-05-10,True,True,12,12,TSI-WN-001
2025-03-17 16:31:01.000000 UTC,AnD,4d97de74-0504-4ca0-b6b0-b2d093cd1380,Hi Jackson! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,Outbound,2023-07-24,False,,1,3,TSI-WN-001
2025-03-17 16:31:01.000000 UTC,AnD,4d97de74-0504-4ca0-b6b0-b2d093cd1380,"Hey Jackson, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2023-07-24,False,,2,3,TSI-WN-001
2025-03-17 16:31:01.000000 UTC,AnD,4d97de74-0504-4ca0-b6b0-b2d093cd1380,Hi Jackson! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,Outbound,2023-07-24,False,,3,3,TSI-WN-001
2025-05-09 16:36:30.000000 UTC,AnD,4df9393d-afeb-4752-bcd4-6b945f08a925,"Hey Nicole, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",Outbound,2024-09-30,False,,1,7,TSI-WN-001
2025-05-09 16:36:30.000000 UTC,AnD,4df9393d-afeb-4752-bcd4-6b945f08a925,Hi Nicole! Just reaching out to see if you're still interested in earning with DoorDash. Completing your first dash is the last requirement in the onboarding process so we can send over the activation kit with the Red Card and fully open up your account. Do you have 15 minutes to squeeze in one dash?,Outbound,2024-09-30,False,,2,7,TSI-WN-001
2025-05-09 16:36:30.000000 UTC,AnD,4df9393d-afeb-4752-bcd4-6b945f08a925,"Hi Nicole, just following up again to see if you're still interested in earning with DoorDash so we can get you fully set up today with your first dash completed. If you're no longer interested, you can just ignore this message! Thank you. -Alex, DoorDash Onboarding",Outbound,2024-09-30,False,,3,7,TSI-WN-001
2025-05-09 16:36:30.000000 UTC,AnD,4df9393d-afeb-4752-bcd4-6b945f08a925,Yes,Inbound,2024-09-30,False,,4,7,TSI-WN-001
2025-05-09 16:36:30.000000 UTC,AnD,4df9393d-afeb-4752-bcd4-6b945f08a925,"Hi Nicole, we expect your area to be busy this week! Don't miss out — Anything you make from now till Sunday will be paid out on Monday, and the activation kit is sent your way shortly after you complete your first dash and fully open up your account. Feel free to reach out if you need any help on your first delivery! -Alex, DoorDash Onboarding",Outbound,2024-09-30,False,,5,7,TSI-WN-001
2025-05-09 16:36:30.000000 UTC,AnD,4df9393d-afeb-4752-bcd4-6b945f08a925,Hi Nicole! I'm your onboarding specialist here to assist you in your first few weeks of dashing. Your first delivery is just the last step in the onboarding process so we can fully open up your account to more orders and send the activation kit your way once that's done. :) What day this week do you think you'll have 15 minutes to knock out one dash?,Outbound,2024-09-30,False,,6,7,TSI-WN-001
