min_timestamp,tag_grouping,opportunity_uuid,message,direction,application_date_c,bgc_conversion_7d,full_conversion,task_row_count,total_task_count,bucket_production
2025-01-14 17:25:16.000000 UTC,UpF,1692a173-867e-4c9e-9c20-78d4d3f11792,Yes,Inbound,2025-01-10,,,1,11,UNCLASSIFIED
2025-01-14 17:25:16.000000 UTC,UpF,1692a173-867e-4c9e-9c20-78d4d3f11792,Si llamen llámeme chequearon el presidente penal pero a mí me están pidiendo social yo lo que tengo el Haití Number y me dicen que con el Haití Number no se puede hacer,Inbound,2025-01-10,,,2,11,OBJ-DL-001
2025-01-14 17:25:16.000000 UTC,UpF,1692a173-867e-4c9e-9c20-78d4d3f11792,Qué necesita para yo terminar mi aplicación,Inbound,2025-01-10,,,5,11,UNCLASSIFIED
2025-01-14 17:25:16.000000 UTC,UpF,1692a173-867e-4c9e-9c20-78d4d3f11792,Si tengo licencia tengo más de 18 años,Inbound,2025-01-10,,,9,11,UNCLASSIFIED
2025-04-11 16:32:43.000000 UTC,UpF,1697aa8d-289d-409a-a446-e41658b0656a,I have to find my license,Inbound,2025-04-08,True,,1,5,OBJ-DL-001
2025-02-25 17:28:36.000000 UTC,UpF,16b199a5-013e-46e6-b1d3-9814c0de4338,i was just waiting on the identity verification!,Inbound,2025-02-19,True,,2,3,OBJ-DL-001
2025-01-22 18:48:49.000000 UTC,UpF,175b247d-5e4e-404d-820c-3fe6dfaa1e5b,"Since I work for a company in Michigan, I must get approval for obtaining a 2nd job which I didn't know about until late last week.",Inbound,2025-01-19,,,1,10,OBJ-GJ-001
2025-01-22 18:48:49.000000 UTC,UpF,175b247d-5e4e-404d-820c-3fe6dfaa1e5b,No. I was waiting on the next email. I don't know what stage I am at in the process of working with DoorDash,Inbound,2025-01-19,,,2,10,OBJ-NO-003
2025-01-22 18:48:49.000000 UTC,UpF,175b247d-5e4e-404d-820c-3fe6dfaa1e5b,,Inbound,2025-01-19,,,9,10,UNCLASSIFIED
2025-05-12 16:50:59.000000 UTC,UpF,17a37a79-bd1f-4080-aee8-663cd5bdbe1e,I don't have a vehicle right now or my license yet,Inbound,2025-05-01,,,2,4,OBJ-CP-001
2025-05-12 16:50:59.000000 UTC,UpF,17a37a79-bd1f-4080-aee8-663cd5bdbe1e,Ik that. That's why I didn't finish my application. When I get my vehicle n license I'll reapply,Inbound,2025-05-01,,,4,4,OBJ-CP-001
2025-01-22 18:46:08.000000 UTC,UpF,186b177f-4fe0-4faa-8423-e589fdeafdac,Bye,Inbound,2025-01-15,,,1,5,UNCLASSIFIED
2025-01-22 18:46:08.000000 UTC,UpF,186b177f-4fe0-4faa-8423-e589fdeafdac,I did thanks,Inbound,2025-01-15,,,5,5,OBJ-DL-001
2025-04-28 16:35:26.000000 UTC,UpF,1a139d5a-600e-4e07-9e0a-4dc151934cb8,Ok thank you.,Inbound,2025-04-22,True,,3,6,UNCLASSIFIED
2025-04-28 16:35:26.000000 UTC,UpF,1a139d5a-600e-4e07-9e0a-4dc151934cb8,It just said that I was on a wait-list,Inbound,2025-04-22,True,,4,6,OBJ-DL-001
2025-02-20 17:30:52.000000 UTC,UpF,1a6fa089-dbe4-45ec-a723-4ec459d99088,I still need to apply for it,Inbound,2025-02-17,,,2,4,OBJ-SC-001
2025-02-20 17:30:52.000000 UTC,UpF,1a6fa089-dbe4-45ec-a723-4ec459d99088,I still don't have the license to finish registering,Inbound,2025-02-17,,,3,4,OBJ-DL-001
2025-01-13 17:30:25.000000 UTC,UpF,1a7a5585-5606-43e6-b3e7-ca318f1f90f6,This phone number is no longer in service.,Inbound,2025-01-08,,,1,3,UNCLASSIFIED
2025-02-11 17:40:27.000000 UTC,UpF,1ab94c61-5aaf-403c-94de-994cbbd3b8f6,Stop,Inbound,2025-02-08,,,1,6,UNCLASSIFIED
2025-02-11 17:40:27.000000 UTC,UpF,1ab94c61-5aaf-403c-94de-994cbbd3b8f6,Ok,Inbound,2025-02-08,,,2,6,UNCLASSIFIED
2025-02-11 17:40:27.000000 UTC,UpF,1ab94c61-5aaf-403c-94de-994cbbd3b8f6,And how old to I have To be to dash on a biycicyle,Inbound,2025-02-08,,,5,6,OBJ-NO-003
2025-02-11 17:40:27.000000 UTC,UpF,1ab94c61-5aaf-403c-94de-994cbbd3b8f6,I don't have an id right now,Inbound,2025-02-08,,,6,6,OBJ-DL-001
2025-04-14 16:41:22.000000 UTC,UpF,1bb82d1d-a943-4774-8692-40f597448c9f,When I went to my sign up recently it made me continue on that email even tho I put xquisitetouch23@gmail.com,Inbound,2025-04-09,,,1,10,UNCLASSIFIED
2025-04-14 16:41:22.000000 UTC,UpF,1bb82d1d-a943-4774-8692-40f597448c9f,Can you check on my id check for me,Inbound,2025-04-09,,,3,10,OBJ-DL-001
2025-04-14 16:41:22.000000 UTC,UpF,1bb82d1d-a943-4774-8692-40f597448c9f,?,Inbound,2025-04-09,,,5,10,UNCLASSIFIED
2025-04-14 16:41:22.000000 UTC,UpF,1bb82d1d-a943-4774-8692-40f597448c9f,Can you check it for me?,Inbound,2025-04-09,,,6,10,TSI-BC-001
2025-04-14 16:41:22.000000 UTC,UpF,1bb82d1d-a943-4774-8692-40f597448c9f,I had an account prior with shaneduff32@gmail.com,Inbound,2025-04-09,,,8,10,TSI-BI-001
2025-04-14 16:41:22.000000 UTC,UpF,1bb82d1d-a943-4774-8692-40f597448c9f,Hey,Inbound,2025-04-09,,,9,10,UNCLASSIFIED
2025-04-14 16:41:22.000000 UTC,UpF,1bb82d1d-a943-4774-8692-40f597448c9f,Yes I did the background I think that's what I'm waiting on,Inbound,2025-04-09,,,10,10,OBJ-DL-001
2025-01-24 17:22:31.000000 UTC,UpF,1bb8b41c-d0e9-475d-a116-b08bd9781463,I just moved here from Florida and don't a Georgia license won't let me fill out application,Inbound,2025-01-21,,,2,6,OBJ-DL-001
2025-04-07 16:36:56.000000 UTC,UpF,1bf8bae7-11bf-4e64-aa5a-e39856f5db85,Ok.,Inbound,2025-04-03,True,,3,8,UNCLASSIFIED
2025-04-07 16:36:56.000000 UTC,UpF,1bf8bae7-11bf-4e64-aa5a-e39856f5db85,Yes,Inbound,2025-04-03,True,,5,8,UNCLASSIFIED
2025-04-07 16:36:56.000000 UTC,UpF,1bf8bae7-11bf-4e64-aa5a-e39856f5db85,Done 👍,Inbound,2025-04-03,True,,6,8,UNCLASSIFIED
2025-04-07 16:36:56.000000 UTC,UpF,1bf8bae7-11bf-4e64-aa5a-e39856f5db85,Hello my background check came back wondering what I should do,Inbound,2025-04-03,True,,8,8,TSI-BC-001
2025-01-02 17:24:41.000000 UTC,UpF,1c0dd1ab-24de-4d1e-a98a-2d5496c0ab31,I'm here 🛬,Inbound,2024-12-30,,,3,6,UNCLASSIFIED
2025-01-02 17:24:41.000000 UTC,UpF,1c0dd1ab-24de-4d1e-a98a-2d5496c0ab31,To,Inbound,2024-12-30,,,6,6,UNCLASSIFIED
2025-03-12 16:42:54.000000 UTC,UpF,1c3f2912-0e10-4637-ab8c-ee7434770c8c,No sir,Inbound,2025-03-09,True,,1,17,UNCLASSIFIED
2025-03-12 16:42:54.000000 UTC,UpF,1c3f2912-0e10-4637-ab8c-ee7434770c8c,Yes,Inbound,2025-03-09,True,,5,17,UNCLASSIFIED
2025-03-12 16:42:54.000000 UTC,UpF,1c3f2912-0e10-4637-ab8c-ee7434770c8c,Yeah so it won't let me complete the application it says this take 5 minutes then says error try again,Inbound,2025-03-09,True,,8,17,TSI-CV-001
2025-03-12 16:42:54.000000 UTC,UpF,1c3f2912-0e10-4637-ab8c-ee7434770c8c,,Inbound,2025-03-09,True,,10,17,UNCLASSIFIED
2025-03-12 16:42:54.000000 UTC,UpF,1c3f2912-0e10-4637-ab8c-ee7434770c8c,Android,Inbound,2025-03-09,True,,12,17,OBJ-DL-001
2025-03-12 16:42:54.000000 UTC,UpF,1c3f2912-0e10-4637-ab8c-ee7434770c8c,No sir that didn't work either,Inbound,2025-03-09,True,,13,17,OBJ-GJ-001
2025-03-12 16:42:54.000000 UTC,UpF,1c3f2912-0e10-4637-ab8c-ee7434770c8c,Regular phone,Inbound,2025-03-09,True,,16,17,UNCLASSIFIED
2025-01-06 17:29:05.000000 UTC,UpF,1c58c278-ec7a-4fac-9859-edaa5866fe7e,No reason just don't want to,Inbound,2025-01-02,,,1,10,UNCLASSIFIED
2025-01-06 17:29:05.000000 UTC,UpF,1c58c278-ec7a-4fac-9859-edaa5866fe7e,I can't sign in how do you expect me to do it,Inbound,2025-01-02,,,3,10,TSI-LI-001
2025-01-06 17:29:05.000000 UTC,UpF,1c58c278-ec7a-4fac-9859-edaa5866fe7e,Hi Alex was just trying to to get login in,Inbound,2025-01-02,,,6,10,TSI-LI-001
2025-01-06 17:29:05.000000 UTC,UpF,1c58c278-ec7a-4fac-9859-edaa5866fe7e,It's okay I don't wanna do it anymore,Inbound,2025-01-02,,,7,10,UNCLASSIFIED
2025-01-24 17:26:18.000000 UTC,UpF,1d88295a-6abe-4dad-abdc-93b2a677952c,Can I start today ?,Inbound,2025-01-21,,,3,5,UNCLASSIFIED
2025-03-13 16:27:15.000000 UTC,UpF,1d98d0a4-5d0a-43aa-b276-cc7cd6acf490,How much will i earn a hour,Inbound,2025-03-10,,,4,5,OBJ-SC-001
2025-05-01 16:35:12.000000 UTC,UpF,1e0dccc2-724a-47b9-960f-290e67cf6074,Maybe tomorrow evening.,Inbound,2025-04-27,True,True,2,13,UNCLASSIFIED
2025-05-01 16:35:12.000000 UTC,UpF,1e0dccc2-724a-47b9-960f-290e67cf6074,I finished up a couple hours ago,Inbound,2025-04-27,True,True,3,13,UNCLASSIFIED
2025-05-01 16:35:12.000000 UTC,UpF,1e0dccc2-724a-47b9-960f-290e67cf6074,"Thanks. So, I could do it while traveling, then?",Inbound,2025-04-27,True,True,5,13,OBJ-OT-001
2025-05-01 16:35:12.000000 UTC,UpF,1e0dccc2-724a-47b9-960f-290e67cf6074,"I had something come up this evening but I am free all late afternoon and evening tomorrow, and until early evening Sunday.  Is everything I need to do pretty self explanatory once I accept a delivery?",Inbound,2025-04-27,True,True,7,13,OBJ-NO-003
2025-05-01 16:35:12.000000 UTC,UpF,1e0dccc2-724a-47b9-960f-290e67cf6074,I did.  I do have some questions though,Inbound,2025-04-27,True,True,9,13,OBJ-DL-001
2025-05-01 16:35:12.000000 UTC,UpF,1e0dccc2-724a-47b9-960f-290e67cf6074,Thanks.  Just got distracted.  Ill finish this evening,Inbound,2025-04-27,True,True,10,13,OBJ-SC-001
2025-05-01 16:35:12.000000 UTC,UpF,1e0dccc2-724a-47b9-960f-290e67cf6074,I am moving to Tampa in 30 days for a job.  What is the process for changing the area I can door dash?,Inbound,2025-04-27,True,True,13,13,OBJ-NO-003
2025-02-25 17:28:36.000000 UTC,UpF,1e19dd0a-f252-4508-b30b-2866230c2bf3,Doing the demo now thanks I think I'm good 👍 unless something I need to know,Inbound,2025-02-19,True,,1,25,UNCLASSIFIED
2025-02-25 17:28:36.000000 UTC,UpF,1e19dd0a-f252-4508-b30b-2866230c2bf3,Okay thanks 🙏,Inbound,2025-02-19,True,,5,25,UNCLASSIFIED
2025-02-25 17:28:36.000000 UTC,UpF,1e19dd0a-f252-4508-b30b-2866230c2bf3,"Yes , now it says 7 days delivery gift",Inbound,2025-02-19,True,,6,25,OBJ-NO-003
2025-02-25 17:28:36.000000 UTC,UpF,1e19dd0a-f252-4508-b30b-2866230c2bf3,What I do now,Inbound,2025-02-19,True,,7,25,UNCLASSIFIED
2025-02-25 17:28:36.000000 UTC,UpF,1e19dd0a-f252-4508-b30b-2866230c2bf3,I'm going to do the demo first,Inbound,2025-02-19,True,,10,25,OBJ-TX-001
2025-02-25 17:28:36.000000 UTC,UpF,1e19dd0a-f252-4508-b30b-2866230c2bf3,Yeah let me see how my schedule is for tomorrow should be good,Inbound,2025-02-19,True,,11,25,OBJ-BS-001
2025-02-25 17:28:36.000000 UTC,UpF,1e19dd0a-f252-4508-b30b-2866230c2bf3,1 second,Inbound,2025-02-19,True,,13,25,UNCLASSIFIED
2025-02-25 17:28:36.000000 UTC,UpF,1e19dd0a-f252-4508-b30b-2866230c2bf3,I do tomorrow,Inbound,2025-02-19,True,,15,25,UNCLASSIFIED
2025-02-25 17:28:36.000000 UTC,UpF,1e19dd0a-f252-4508-b30b-2866230c2bf3,Okay,Inbound,2025-02-19,True,,16,25,UNCLASSIFIED
2025-02-25 17:28:36.000000 UTC,UpF,1e19dd0a-f252-4508-b30b-2866230c2bf3,I'm going to finish now are you here to help ?,Inbound,2025-02-19,True,,17,25,UNCLASSIFIED
2025-02-25 17:28:36.000000 UTC,UpF,1e19dd0a-f252-4508-b30b-2866230c2bf3,Yes it said that now they want social security number etc..,Inbound,2025-02-19,True,,23,25,OBJ-DL-001
2025-04-17 16:35:47.000000 UTC,UpF,1e3c1cde-e8d2-4e6b-a58f-6cb788e56e73,I only got a paper copy of my license was trying to wait for the actual card to come in maip,Inbound,2025-04-14,,,3,14,OBJ-CP-001
2025-04-17 16:35:47.000000 UTC,UpF,1e3c1cde-e8d2-4e6b-a58f-6cb788e56e73,No ill do it today,Inbound,2025-04-14,,,4,14,OBJ-SC-001
2025-04-17 16:35:47.000000 UTC,UpF,1e3c1cde-e8d2-4e6b-a58f-6cb788e56e73,Yes,Inbound,2025-04-14,,,8,14,UNCLASSIFIED
2025-04-17 16:35:47.000000 UTC,UpF,1e3c1cde-e8d2-4e6b-a58f-6cb788e56e73,Mail,Inbound,2025-04-14,,,9,14,UNCLASSIFIED
2025-04-17 16:35:47.000000 UTC,UpF,1e3c1cde-e8d2-4e6b-a58f-6cb788e56e73,Yes,Inbound,2025-04-14,,,10,14,UNCLASSIFIED
2025-04-17 16:35:47.000000 UTC,UpF,1e3c1cde-e8d2-4e6b-a58f-6cb788e56e73,No it  not done I'll get it done soon,Inbound,2025-04-14,,,12,14,UNCLASSIFIED
2025-03-03 17:51:27.000000 UTC,UpF,1e9fb5b4-68eb-4333-95bf-6a0097bd7fd6,Yes,Inbound,2025-02-26,True,,1,13,UNCLASSIFIED
2025-03-03 17:51:27.000000 UTC,UpF,1e9fb5b4-68eb-4333-95bf-6a0097bd7fd6,"Yes, I am here",Inbound,2025-02-26,True,,2,13,UNCLASSIFIED
2025-03-03 17:51:27.000000 UTC,UpF,1e9fb5b4-68eb-4333-95bf-6a0097bd7fd6,Yes,Inbound,2025-02-26,True,,6,13,UNCLASSIFIED
2025-03-03 17:51:27.000000 UTC,UpF,1e9fb5b4-68eb-4333-95bf-6a0097bd7fd6,Yes,Inbound,2025-02-26,True,,10,13,UNCLASSIFIED
2025-04-04 16:46:39.000000 UTC,UpF,1ea13278-8b93-434e-8a80-837c771039fe,No,Inbound,2025-04-01,,,4,4,UNCLASSIFIED
2025-02-25 17:28:36.000000 UTC,UpF,1edb801d-b60e-42ad-bf74-73164aab30d4,,Inbound,2025-02-19,True,True,3,28,UNCLASSIFIED
2025-02-25 17:28:36.000000 UTC,UpF,1edb801d-b60e-42ad-bf74-73164aab30d4,So I have an issue and order came through and it's in the system at weis for me to pick up but it was picked up already and I called customer and she said she got it..so how do I cancel this,Inbound,2025-02-19,True,True,4,28,OBJ-DL-001
2025-02-25 17:28:36.000000 UTC,UpF,1edb801d-b60e-42ad-bf74-73164aab30d4,I have a full time job during the week so thinking to start sundays and mondays and until I get the hang of things,Inbound,2025-02-19,True,True,5,28,OBJ-BS-001
2025-02-25 17:28:36.000000 UTC,UpF,1edb801d-b60e-42ad-bf74-73164aab30d4,It keeps telling me it's in your end and check back in 24-48hrs,Inbound,2025-02-19,True,True,6,28,TSI-BC-001
2025-02-25 17:28:36.000000 UTC,UpF,1edb801d-b60e-42ad-bf74-73164aab30d4,:),Inbound,2025-02-19,True,True,8,28,UNCLASSIFIED
2025-02-25 17:28:36.000000 UTC,UpF,1edb801d-b60e-42ad-bf74-73164aab30d4,Thank you!! Weis said doordash itself was messed up today and they were in the phone for hours trying to figure it out,Inbound,2025-02-19,True,True,9,28,OBJ-NO-003
2025-02-25 17:28:36.000000 UTC,UpF,1edb801d-b60e-42ad-bf74-73164aab30d4,Got it. Thank you!,Inbound,2025-02-19,True,True,11,28,UNCLASSIFIED
2025-02-25 17:28:36.000000 UTC,UpF,1edb801d-b60e-42ad-bf74-73164aab30d4,Let me try that!,Inbound,2025-02-19,True,True,12,28,UNCLASSIFIED
2025-02-25 17:28:36.000000 UTC,UpF,1edb801d-b60e-42ad-bf74-73164aab30d4,I've already scared my license and face recognition,Inbound,2025-02-19,True,True,13,28,OBJ-CP-001
2025-02-25 17:28:36.000000 UTC,UpF,1edb801d-b60e-42ad-bf74-73164aab30d4,Awesome thank you!!!,Inbound,2025-02-19,True,True,14,28,UNCLASSIFIED
2025-02-25 17:28:36.000000 UTC,UpF,1edb801d-b60e-42ad-bf74-73164aab30d4,Can't get past this...,Inbound,2025-02-19,True,True,18,28,UNCLASSIFIED
2025-02-25 17:28:36.000000 UTC,UpF,1edb801d-b60e-42ad-bf74-73164aab30d4,I got it!!!!!!,Inbound,2025-02-19,True,True,19,28,UNCLASSIFIED
2025-02-25 17:28:36.000000 UTC,UpF,1edb801d-b60e-42ad-bf74-73164aab30d4,I'm not able to start today.,Inbound,2025-02-19,True,True,21,28,UNCLASSIFIED
2025-02-25 17:28:36.000000 UTC,UpF,1edb801d-b60e-42ad-bf74-73164aab30d4,Yes and it was cleared!!!,Inbound,2025-02-19,True,True,22,28,UNCLASSIFIED
2025-02-25 17:28:36.000000 UTC,UpF,1edb801d-b60e-42ad-bf74-73164aab30d4,Yes!!!!,Inbound,2025-02-19,True,True,23,28,UNCLASSIFIED
2025-01-22 18:47:10.000000 UTC,UpF,1ee97fcc-9fa4-4665-8773-f99df6636e43,Let me check i was waiting for my id to get varified,Inbound,2025-01-17,,,1,7,OBJ-DL-001
2025-01-22 18:47:10.000000 UTC,UpF,1ee97fcc-9fa4-4665-8773-f99df6636e43,Can you check on that for me please and thank you,Inbound,2025-01-17,,,2,7,TSI-BC-001
2025-01-22 18:47:10.000000 UTC,UpF,1ee97fcc-9fa4-4665-8773-f99df6636e43,They said they are currently veriifing still,Inbound,2025-01-17,,,3,7,OBJ-DL-001
2025-01-22 18:47:10.000000 UTC,UpF,1ee97fcc-9fa4-4665-8773-f99df6636e43,Ok i just submitted my id check again. Waiting for it to clear,Inbound,2025-01-17,,,5,7,OBJ-DL-001
2025-02-24 17:33:58.000000 UTC,UpF,1f2df8fb-1117-49b9-8433-2bc9a5ee2090,Stop,Inbound,2025-02-19,,,1,3,UNCLASSIFIED
2025-02-24 17:32:56.000000 UTC,UpF,1f84f7ba-507c-44dd-9eaf-f3ef6baaed48,I wasn't aware that I had to be 19 to be a dasher. I'm 18,Inbound,2025-02-21,,,2,9,OBJ-NO-003
2025-02-24 17:32:56.000000 UTC,UpF,1f84f7ba-507c-44dd-9eaf-f3ef6baaed48,No I should be able to complete the application today,Inbound,2025-02-21,,,6,9,UNCLASSIFIED
2025-02-24 17:32:56.000000 UTC,UpF,1f84f7ba-507c-44dd-9eaf-f3ef6baaed48,August,Inbound,2025-02-21,,,8,9,UNCLASSIFIED
2025-01-02 17:26:50.000000 UTC,UpF,2001ceaa-4ebe-492d-a863-dcc021d2b10f,No,Inbound,2024-12-30,True,,1,4,UNCLASSIFIED
2025-01-02 17:26:50.000000 UTC,UpF,2001ceaa-4ebe-492d-a863-dcc021d2b10f,No,Inbound,2024-12-30,True,,4,4,UNCLASSIFIED
2025-06-02 16:26:47.000000 UTC,UpF,200ab5cf-c1b2-4df0-b460-c1d6e1053708,"Hi there, thank you for messaging me Alex
Unfortunately, I do not have a drivers license. I will have to first get that completed and see my next step after that thank you for reaching out.",Inbound,2025-05-29,,,3,3,OBJ-CP-001
2025-05-29 17:10:17.000000 UTC,UpF,203d718b-570e-465c-8603-901e656ff5b2,What's the requirements to be a Dasher because my mam is interested,Inbound,2025-05-14,,,1,15,OBJ-NO-003
2025-05-29 17:10:17.000000 UTC,UpF,203d718b-570e-465c-8603-901e656ff5b2,I'm ready to finish it,Inbound,2025-05-14,,,5,15,UNCLASSIFIED
2025-05-29 17:10:17.000000 UTC,UpF,203d718b-570e-465c-8603-901e656ff5b2,Send the application link so I can finish,Inbound,2025-05-14,,,11,15,UNCLASSIFIED
2025-05-29 17:10:17.000000 UTC,UpF,203d718b-570e-465c-8603-901e656ff5b2,Yes,Inbound,2025-05-14,,,12,15,UNCLASSIFIED
2025-03-17 16:41:59.000000 UTC,UpF,2040bef3-de0f-48d8-9042-35766e25fb9a,I tried and it kicked me out,Inbound,2025-03-13,True,True,1,6,UNCLASSIFIED
2025-03-17 16:41:59.000000 UTC,UpF,2040bef3-de0f-48d8-9042-35766e25fb9a,No I'm ready I was just waiting for them to confirm my identity,Inbound,2025-03-13,True,True,3,6,OBJ-DL-001
2025-03-17 16:41:59.000000 UTC,UpF,2040bef3-de0f-48d8-9042-35766e25fb9a,But it was 2 days ago I sent it in,Inbound,2025-03-13,True,True,6,6,UNCLASSIFIED
2025-01-24 17:24:23.000000 UTC,UpF,207e7a6c-c97c-4a9b-9151-657139f04145,Hey just needed to find my id and I did you guys are verifying my identity.,Inbound,2025-01-21,True,,3,4,OBJ-DL-001
2025-02-19 17:27:47.000000 UTC,UpF,20962964-e3c6-480e-819a-fe4408985880,What else do I need to put on it can you send me the link to complete it,Inbound,2025-02-14,,,2,4,UNCLASSIFIED
2025-01-03 17:25:55.000000 UTC,UpF,21991c57-5773-4b29-9672-caab955559d6,,Inbound,2024-12-29,True,True,1,5,UNCLASSIFIED
2025-01-03 17:25:55.000000 UTC,UpF,21991c57-5773-4b29-9672-caab955559d6,I submitted,Inbound,2024-12-29,True,True,2,5,UNCLASSIFIED
2025-03-31 16:43:55.000000 UTC,UpF,223c2695-5c48-4af7-8075-7faefbbc49b5,Yes 5-9,Inbound,2025-03-26,True,True,1,12,UNCLASSIFIED
2025-03-31 16:43:55.000000 UTC,UpF,223c2695-5c48-4af7-8075-7faefbbc49b5,I'm finishing it just waiting for the identification,Inbound,2025-03-26,True,True,7,12,OBJ-DL-001
2025-03-31 16:43:55.000000 UTC,UpF,223c2695-5c48-4af7-8075-7faefbbc49b5,Got my 1st one in today pretty smooth,Inbound,2025-03-26,True,True,11,12,UNCLASSIFIED
2025-04-14 16:46:08.000000 UTC,UpF,22877a69-98f3-4016-9417-3a9180cd74f7,I need to know if my driving record is okay,Inbound,2025-04-11,,,3,5,OBJ-CP-001
2025-03-13 16:33:20.000000 UTC,UpF,23464fd9-7012-4650-ac70-5b4f35598bee,Yea here in Northern Minnesota,Inbound,2025-03-10,True,,1,6,UNCLASSIFIED
2025-03-13 16:33:20.000000 UTC,UpF,23464fd9-7012-4650-ac70-5b4f35598bee,😊,Inbound,2025-03-10,True,,3,6,UNCLASSIFIED
2025-03-13 16:33:20.000000 UTC,UpF,23464fd9-7012-4650-ac70-5b4f35598bee,Y'all don't accept e bike up here,Inbound,2025-03-10,True,,6,6,OBJ-BK-001
2025-02-21 17:24:33.000000 UTC,UpF,237c78a7-61b0-4a37-bd0d-45b43a55d12a,Yes it wouldn't let me take a pic of my face,Inbound,2025-02-18,True,True,2,6,UNCLASSIFIED
2025-02-21 17:24:33.000000 UTC,UpF,237c78a7-61b0-4a37-bd0d-45b43a55d12a,It me to now it's checking my background,Inbound,2025-02-18,True,True,3,6,TSI-BC-001
2025-02-21 17:24:33.000000 UTC,UpF,237c78a7-61b0-4a37-bd0d-45b43a55d12a,Yup I did thank you,Inbound,2025-02-18,True,True,6,6,OBJ-DL-001
2025-05-19 16:36:53.000000 UTC,UpF,24640859-91df-4f8a-9252-6d462194e8cf,I'm ready to start earning money,Inbound,2025-05-09,True,,6,7,OBJ-PAY-001
2025-05-19 16:36:53.000000 UTC,UpF,24640859-91df-4f8a-9252-6d462194e8cf,,Inbound,2025-05-09,True,,7,7,UNCLASSIFIED
2025-03-04 17:41:12.000000 UTC,UpF,2480b958-f02c-46e5-b452-5b9ecd886f64,I'm 18 I have to be 19,Inbound,2025-02-27,,,3,3,UNCLASSIFIED
2025-03-06 17:28:43.000000 UTC,UpF,2516eda0-0a73-43cb-bfe1-030f63838490,I doing dash now,Inbound,2025-03-03,,,1,6,OBJ-NO-003
2025-03-06 17:28:43.000000 UTC,UpF,2516eda0-0a73-43cb-bfe1-030f63838490,Is still waiting,Inbound,2025-03-03,,,2,6,OBJ-SC-001
2025-03-06 17:28:43.000000 UTC,UpF,2516eda0-0a73-43cb-bfe1-030f63838490,Hey,Inbound,2025-03-03,,,5,6,UNCLASSIFIED
2025-03-06 17:28:43.000000 UTC,UpF,2516eda0-0a73-43cb-bfe1-030f63838490,Its all good,Inbound,2025-03-03,,,6,6,UNCLASSIFIED
2025-02-10 17:28:33.000000 UTC,UpF,251ec0d7-c837-4e57-87b1-b6469a08512f,Ok,Inbound,2025-02-06,,,1,11,UNCLASSIFIED
2025-02-10 17:28:33.000000 UTC,UpF,251ec0d7-c837-4e57-87b1-b6469a08512f,"Oh , you're fine , but he will be home to day and he said he will get a hold of you , right",Inbound,2025-02-06,,,5,11,OBJ-DL-001
2025-02-10 17:28:33.000000 UTC,UpF,251ec0d7-c837-4e57-87b1-b6469a08512f,Yw,Inbound,2025-02-06,,,6,11,UNCLASSIFIED
2025-02-10 17:28:33.000000 UTC,UpF,251ec0d7-c837-4e57-87b1-b6469a08512f,"This is not Ali.This is his mom , but I will let him know when he come home",Inbound,2025-02-06,,,9,11,OBJ-SC-001
2025-02-27 17:27:43.000000 UTC,UpF,25475fc7-0d03-4562-a7c1-127c447945f1,It seems to be stuck on the signing up page or does it take a while,Inbound,2025-02-22,True,,1,11,TSI-CB-001
2025-02-27 17:27:43.000000 UTC,UpF,25475fc7-0d03-4562-a7c1-127c447945f1,It's the screen right after it verified me,Inbound,2025-02-22,True,,5,11,TSI-WS-001
2025-02-27 17:27:43.000000 UTC,UpF,25475fc7-0d03-4562-a7c1-127c447945f1,No not really.,Inbound,2025-02-22,True,,7,11,UNCLASSIFIED
2025-01-07 17:34:04.000000 UTC,UpF,256dc7c5-06ab-400e-9f72-2ccec4847d94,What do I have to do,Inbound,2025-01-02,,,1,8,UNCLASSIFIED
2025-01-07 17:34:04.000000 UTC,UpF,256dc7c5-06ab-400e-9f72-2ccec4847d94,No,Inbound,2025-01-02,,,4,8,UNCLASSIFIED
2025-05-02 16:31:32.000000 UTC,UpF,260a5592-b4a4-44e4-ab3b-ae01d1925bae,I don't know what I need to do next actually,Inbound,2025-04-29,True,,4,5,UNCLASSIFIED
2025-03-31 16:43:55.000000 UTC,UpF,260ecf46-55db-4f53-8cdc-601c36db0d97,Can you send me the link?,Inbound,2025-03-26,True,,6,6,UNCLASSIFIED
2025-02-03 17:43:45.000000 UTC,UpF,264fd80e-2a7a-4ad2-ace3-6e488d11c49d,Yes it is,Inbound,2025-01-29,,,1,12,UNCLASSIFIED
2025-02-03 17:43:45.000000 UTC,UpF,264fd80e-2a7a-4ad2-ace3-6e488d11c49d,This is my new number this is Janel mascone,Inbound,2025-01-29,,,2,12,UNCLASSIFIED
2025-02-03 17:43:45.000000 UTC,UpF,264fd80e-2a7a-4ad2-ace3-6e488d11c49d,5055149194,Inbound,2025-01-29,,,6,12,UNCLASSIFIED
2025-02-03 17:43:45.000000 UTC,UpF,264fd80e-2a7a-4ad2-ace3-6e488d11c49d,No,Inbound,2025-01-29,,,11,12,UNCLASSIFIED
2025-01-08 17:51:45.000000 UTC,UpF,266cb46c-5824-430a-a4e8-128580790781,Nothing is holding me back!,Inbound,2025-01-05,True,,7,8,UNCLASSIFIED
